Araçatuba	Aracatuba	-21.20889	-50.43278	BR	170024
Aracaju	Aracaju	-10.91111	-37.07167	BR	490175
Aquidauana	Aquidauana	-20.47111	-55.78722	BR	35303
Apucarana	Apucarana	-23.55083	-51.46083	BR	107085
Apiaí	Apiai	-24.50944	-48.8425	BR	18259
Aparecida do Taboado	Aparecida do Taboado	-20.08667	-51.09361	BR	17332
Aparecida	Aparecida	-22.84694	-45.22972	BR	34237
Antonina	Antonina	-25.42861	-48.71194	BR	16152
Anicuns	Anicuns	-16.46111	-49.96167	BR	15684
Angra dos Reis	Angra dos Reis	-23.00667	-44.31806	BR	153635
Andradina	Andradina	-20.89611	-51.37944	BR	52406
Andradas	Andradas	-22.06806	-46.56917	BR	26772
Anastácio	Anastacio	-20.48361	-55.80694	BR	18817
Anápolis	Anapolis	-16.32667	-48.95278	BR	319587
Amparo	Amparo	-22.70111	-46.76444	BR	41497
Américo Brasiliense	Americo Brasiliense	-21.72444	-48.10167	BR	34331
Americana	Americana	-22.73917	-47.33139	BR	196022
Amargosa	Amargosa	-13.03028	-39.60472	BR	22530
Álvares Machado	Alvares Machado	-22.07944	-51.47194	BR	21642
Almirante Tamandaré	Almirante Tamandare	-25.32472	-49.31	BR	89499
Almenara	Almenara	-16.18361	-40.69444	BR	29333
Alfenas	Alfenas	-21.42917	-45.94722	BR	71406
Além Paraíba	Alem Paraiba	-21.88778	-42.70444	BR	33907
Alegrete	Alegrete	-29.78306	-55.79194	BR	87236
Alegre	Alegre	-20.76361	-41.53306	BR	19757
Alagoinhas	Alagoinhas	-12.13556	-38.41917	BR	122688
Aimorés	Aimores	-19.49583	-41.06389	BR	19133
Agudos	Agudos	-22.46917	-48.9875	BR	30807
Águas Vermelhas	Aguas Vermelhas	-15.74722	-41.46	BR	16409
Águas de Lindóia	Aguas de Lindoia	-22.47639	-46.63278	BR	18805
Aguaí	Aguai	-22.05944	-46.97861	BR	27503
Adamantina	Adamantina	-21.68528	-51.0725	BR	31078
Abaeté	Abaete	-19.16	-45.44583	BR	20370
Guaíba	Guaiba	-30.11389	-51.325	BR	101024
Palmas	Palmas	-10.16745	-48.32766	BR	196272
Tefé	Tefe	-3.36841	-64.72054	BR	44942
Tarauacá	Tarauaca	-8.16139	-70.76556	BR	16526
Tabatinga	Tabatinga	-4.23116	-69.93858	BR	28229
Sena Madureira	Sena Madureira	-9.06341	-68.67245	BR	20516
São Gabriel da Cachoeira	Sao Gabriel da Cachoeira	-0.1181	-67.08527	BR	15231
Rio Branco	Rio Branco	-9.97472	-67.81	BR	257642
Porto Velho	Porto Velho	-8.76194	-63.90389	BR	306180
Manaus	Manaus	-3.10194	-60.025	BR	1598210
Manacapuru	Manacapuru	-3.29972	-60.62056	BR	52459
Humaitá	Humaita	-7.51651	-63.03105	BR	31206
Fonte Boa	Fonte Boa	-2.51389	-66.09167	BR	16060
Eirunepé	Eirunepe	-6.66028	-69.87361	BR	17175
Cruzeiro do Sul	Cruzeiro do Sul	-7.62759	-72.67756	BR	79819
Coari	Coari	-4.085	-63.14139	BR	50490
Carauari	Carauari	-4.88278	-66.89583	BR	18059
Boa Vista	Boa Vista	2.81972	-60.67333	BR	235150
Ariquemes	Ariquemes	-9.91333	-63.04083	BR	58096
Aripuanã	Aripuana	-9.16667	-60.63333	BR	26983
Vilhena	Vilhena	-12.74056	-60.14583	BR	63231
Pôsto Fiscal Rolim de Moura	Posto Fiscal Rolim de Moura	-13.08271	-62.27726	BR	37949
Pimenta Bueno	Pimenta Bueno	-11.6725	-61.19361	BR	25762
Ouro Preto do Oeste	Ouro Preto do Oeste	-10.74806	-62.21583	BR	26683
Ji Paraná	Ji Parana	-10.88528	-61.95167	BR	107697
Jaru	Jaru	-10.43889	-62.46639	BR	28015
Guajará Mirim	Guajara Mirim	-10.78278	-65.33944	BR	34119
Cacoal	Cacoal	-11.43861	-61.44722	BR	55560
Aparecida de Goiânia	Aparecida de Goiania	-16.82333	-49.24389	BR	510770
Campinas	Campinas	-27.59444	-48.60694	BR	20000
Jaboatão dos Guararapes	Jaboatao dos Guararapes	-8.11278	-35.01472	BR	630008
Lauro de Freitas	Lauro de Freitas	-12.89444	-38.32722	BR	141280
Pinhais	Pinhais	-25.44472	-49.1925	BR	117000
Rio Preto da Eva	Rio Preto da Eva	-2.69795	-59.70172	BR	24283
Simões Filho	Simoes Filho	-12.78444	-38.40389	BR	116662
Sinop	Sinop	-11.86417	-55.5025	BR	116013
Cambebba	Cambebba	-3.62092	-38.82913	BR	0
Trindade	Trindade	-27.58612	-48.52335	BR	15100
Freguesia do Ribeirao da Ilha	Freguesia do Ribeirao da Ilha	-27.71773	-48.56266	BR	21000
Nassau	Nassau	25.05823	-77.34306	BS	227940
Lucaya	Lucaya	26.53333	-78.66667	BS	46525
Freeport	Freeport	26.53333	-78.7	BS	26910
Thimphu	Thimphu	27.46609	89.64191	BT	98676
Punākha	Punakha	27.59137	89.87743	BT	21500
Phuntsholing	Phuntsholing	26.85164	89.38837	BT	17043
Tsirang	Tsirang	27.0219	90.12291	BT	18667
Tonota	Tonota	-21.44236	27.46153	BW	17759
Thamaga	Thamaga	-24.67014	25.53975	BW	20756
Serowe	Serowe	-22.38754	26.71077	BW	47419
Selebi-Phikwe	Selebi-Phikwe	-21.97895	27.84296	BW	53727
Ramotswa	Ramotswa	-24.87158	25.86989	BW	21450
Palapye	Palapye	-22.54605	27.12507	BW	30650
Mosopa	Mosopa	-24.7718	25.42156	BW	19561
Molepolole	Molepolole	-24.40659	25.49508	BW	63248
Mogoditshane	Mogoditshane	-24.62694	25.86556	BW	43394
Mochudi	Mochudi	-24.41667	26.15	BW	36962
Maun	Maun	-19.98333	23.41667	BW	49945
Mahalapye	Mahalapye	-23.10407	26.81421	BW	44471
Lobatse	Lobatse	-25.22435	25.67728	BW	30883
Letlhakane	Letlhakane	-21.41494	25.59263	BW	18136
Kanye	Kanye	-24.96675	25.33273	BW	44716
Janeng	Janeng	-25.41667	25.55	BW	16853
Gaborone	Gaborone	-24.65451	25.90859	BW	208411
Francistown	Francistown	-21.16995	27.50787	BW	89979
Horad Zhodzina	Horad Zhodzina	54.0985	28.3331	BY	61007
Zhlobin	Zhlobin	52.8926	30.024	BY	73089
Vitebsk	Vitebsk	55.1904	30.2049	BY	342700
Vilyeyka	Vilyeyka	54.4914	26.9111	BY	30000
Vawkavysk	Vawkavysk	53.1561	24.4513	BY	47300
Svyetlahorsk	Svyetlahorsk	52.6329	29.7389	BY	71250
Stowbtsy	Stowbtsy	53.4785	26.7434	BY	15500
Smarhon’	Smarhon'	54.4798	26.3957	BY	36900
Slutsk	Slutsk	53.0274	27.5597	BY	62228
Slonim	Slonim	53.0869	25.3163	BY	51434
Shchuchin	Shchuchin	53.6014	24.7465	BY	15700
Salihorsk	Salihorsk	52.7876	27.5415	BY	101614
Rahachow	Rahachow	53.0934	30.0495	BY	34700
Rechytsa	Rechytsa	52.3617	30.3916	BY	65400
Pruzhany	Pruzhany	52.556	24.4573	BY	19135
Polatsk	Polatsk	55.4879	28.7856	BY	82258
Pinsk	Pinsk	52.1229	26.0951	BY	130777
Pastavy	Pastavy	55.11676	26.83263	BY	20218
Asipovichy	Asipovichy	53.3011	28.6386	BY	34591
Orsha	Orsha	54.5081	30.4172	BY	125347
Novoye Medvezhino	Novoye Medvezhino	53.88333	27.45	BY	120000
Navapolatsk	Navapolatsk	55.5318	28.5987	BY	100885
Navahrudak	Navahrudak	53.5942	25.8191	BY	30748
Minsk	Minsk	53.9	27.56667	BY	1742124
Mazyr	Mazyr	52.0495	29.2456	BY	112137
Masty	Masty	53.4122	24.5387	BY	16102
Mar’’ina Horka	Mar''ina Horka	53.509	28.147	BY	20100
Maladzyechna	Maladzyechna	54.3167	26.854	BY	101300
Mahilyow	Mahilyow	53.9168	30.3449	BY	369200
Lyepyel’	Lyepyel'	54.8814	28.699	BY	17400
Luninyets	Luninyets	52.2472	26.8047	BY	25000
Lida	Lida	53.88333	25.29972	BY	98036
Krychaw	Krychaw	53.7125	31.717	BY	27681
Kalodzishchy	Kalodzishchy	53.944	27.7823	BY	17000
Kobryn	Kobryn	52.2138	24.3564	BY	50691
Kalinkavichy	Kalinkavichy	52.1323	29.3257	BY	37190
Ivatsevichy	Ivatsevichy	52.709	25.3401	BY	24200
Hrodna	Hrodna	53.6884	23.8258	BY	317365
Horki	Horki	54.2862	30.9863	BY	33897
Gomel	Gomel	52.4345	30.9754	BY	480951
Hlybokaye	Hlybokaye	55.1384	27.6905	BY	22000
Dzyarzhynsk	Dzyarzhynsk	53.6832	27.138	BY	24609
Dobrush	Dobrush	52.4089	31.3237	BY	19083
Bykhaw	Bykhaw	53.521	30.2454	BY	17500
Byaroza	Byaroza	52.5314	24.9786	BY	29645
Brest	Brest	52.09755	23.68775	BY	300715
Horad Barysaw	Horad Barysaw	54.2279	28.505	BY	100000
Baranovichi	Baranovichi	53.1327	26.0139	BY	168772
Babruysk	Babruysk	53.1384	29.2214	BY	220517
Malinovka	Malinovka	53.8579	27.4374	BY	105000
San Ignacio	San Ignacio	17.15297	-89.08058	BZ	16812
Orange Walk	Orange Walk	18.08124	-88.56328	BZ	15298
Belmopan	Belmopan	17.25	-88.76667	BZ	13381
Belize City	Belize City	17.49952	-88.19756	BZ	61461
Abbotsford	Abbotsford	49.05798	-122.25257	CA	151683
Airdrie	Airdrie	51.30011	-114.03528	CA	24673
Ajax	Ajax	43.85012	-79.03288	CA	90167
Alma	Alma	48.55009	-71.6491	CA	29526
Amos	Amos	48.56688	-78.11624	CA	17918
Anmore	Anmore	49.31637	-122.85263	CA	126456
Baie-Comeau	Baie-Comeau	49.21679	-68.14894	CA	29808
Barrie	Barrie	44.40011	-79.66634	CA	182041
Beaconsfield	Beaconsfield	45.43341	-73.86586	CA	19194
Belleville	Belleville	44.16682	-77.38277	CA	49454
Beloeil	Beloeil	45.56678	-73.19915	CA	18927
Blainville	Blainville	45.66678	-73.88249	CA	46493
Boisbriand	Boisbriand	45.61678	-73.83249	CA	26483
Boucherville	Boucherville	45.59104	-73.43605	CA	39062
Bradford West Gwillimbury	Bradford West Gwillimbury	44.11681	-79.61633	CA	18811
Brampton	Brampton	43.68341	-79.76633	CA	433806
Brandon	Brandon	49.84692	-99.95306	CA	26234
Brant	Brant	43.1334	-80.34967	CA	34415
Brantford	Brantford	43.1334	-80.26636	CA	87759
Brockville	Brockville	44.59132	-75.68705	CA	23886
Brossard	Brossard	45.45008	-73.46583	CA	69575
Burlington	Burlington	43.38621	-79.83713	CA	164415
Burnaby	Burnaby	49.26636	-122.95263	CA	202799
Calgary	Calgary	51.05011	-114.08529	CA	1019942
Cambridge	Cambridge	43.3601	-80.31269	CA	120372
Campbell River	Campbell River	50.01634	-125.24459	CA	33430
Camrose	Camrose	53.01684	-112.83525	CA	15686
Candiac	Candiac	45.38338	-73.51587	CA	15947
Chambly	Chambly	45.45008	-73.28246	CA	22608
Charlottetown	Charlottetown	46.23525	-63.12671	CA	42402
Châteauguay	Chateauguay	45.38338	-73.74919	CA	42786
Chilliwack	Chilliwack	49.16638	-121.95257	CA	77000
Clarence-Rockland	Clarence-Rockland	45.5501	-75.29101	CA	20790
Cobourg	Cobourg	43.95977	-78.16515	CA	18099
Cochrane	Cochrane	51.18341	-114.46871	CA	16365
Collingwood	Collingwood	44.4834	-80.21638	CA	15809
Conception Bay South	Conception Bay South	47.49989	-52.99806	CA	17087
Coquitlam	Coquitlam	49.28297	-122.75262	CA	114565
Corner Brook	Corner Brook	48.95001	-57.95202	CA	18693
Cornwall	Cornwall	45.01809	-74.72815	CA	48821
Côte-Saint-Luc	Cote-Saint-Luc	45.46536	-73.66585	CA	31395
Courtenay	Courtenay	49.68657	-124.9936	CA	32793
Cranbrook	Cranbrook	49.49991	-115.76879	CA	18610
Dartmouth	Dartmouth	44.67134	-63.57719	CA	101343
Delta	Delta	49.14399	-122.9068	CA	101668
Deux-Montagnes	Deux-Montagnes	45.53455	-73.90168	CA	17402
Dieppe	Dieppe	46.07844	-64.68735	CA	18565
Dollard-Des Ormeaux	Dollard-Des Ormeaux	45.49452	-73.82419	CA	48930
Dorval	Dorval	45.4473	-73.75335	CA	18088
Drummondville	Drummondville	45.88336	-72.48241	CA	59489
Duncan	Duncan	48.78293	-123.70266	CA	22199
Edmonton	Edmonton	53.55014	-113.46871	CA	712391
Etobicoke	Etobicoke	43.65421	-79.56711	CA	347948
Fort Erie	Fort Erie	42.90012	-78.93286	CA	15953
Fort McMurray	Fort McMurray	56.72676	-111.38103	CA	76000
Fort St. John	Fort St. John	56.24988	-120.85292	CA	17402
Fredericton	Fredericton	45.94541	-66.66558	CA	52337
Gatineau	Gatineau	45.47723	-75.70164	CA	242124
Glace Bay	Glace Bay	46.19695	-59.95698	CA	19968
Granby	Granby	45.40008	-72.73243	CA	53979
Grande Prairie	Grande Prairie	55.16667	-118.80271	CA	41462
Greater Sudbury	Greater Sudbury	46.49	-80.99001	CA	157857
Greater Napanee	Greater Napanee	44.25012	-76.94944	CA	15132
Guelph	Guelph	43.54594	-80.25599	CA	115760
Hamilton	Hamilton	43.25011	-79.84963	CA	519949
Huntsville	Huntsville	45.33341	-79.21632	CA	19579
Joliette	Joliette	46.01677	-73.44915	CA	34772
Kamloops	Kamloops	50.66648	-120.3192	CA	68714
Kelowna	Kelowna	49.88307	-119.48568	CA	125109
Keswick	Keswick	44.25011	-79.46632	CA	21000
Kingston	Kingston	44.22976	-76.48098	CA	114195
Kirkland	Kirkland	45.45008	-73.86586	CA	20491
Kitchener	Kitchener	43.42537	-80.5112	CA	233700
Langford	Langford	48.44963	-123.50261	CA	22459
Langley	Langley	49.10107	-122.65883	CA	23606
Langley	Langley	49.08297	-122.58589	CA	93726
La Prairie	La Prairie	45.41678	-73.49917	CA	21763
L'Assomption	L'Assomption	45.82318	-73.4294	CA	16738
Laval	Laval	45.56995	-73.692	CA	376845
Leduc	Leduc	53.26682	-113.55201	CA	15561
Lethbridge	Lethbridge	49.69999	-112.81856	CA	70617
Lloydminster	Lloydminster	53.28346	-110.00157	CA	15910
London	London	42.98339	-81.23304	CA	346765
Longueuil	Longueuil	45.53121	-73.51806	CA	229330
Magog	Magog	45.26678	-72.14909	CA	15550
Maple Ridge	Maple Ridge	49.21939	-122.60193	CA	70000
Markham	Markham	43.86682	-79.2663	CA	261573
Mascouche	Mascouche	45.74965	-73.59956	CA	34626
Medicine Hat	Medicine Hat	50.05006	-110.66834	CA	63138
Midland	Midland	44.7501	-79.88296	CA	31502
Milton	Milton	43.51681	-79.88294	CA	84362
Mirabel	Mirabel	45.65008	-74.08251	CA	34626
Miramichi	Miramichi	47.02895	-65.50186	CA	18129
Mississauga	Mississauga	43.5789	-79.6583	CA	668549
Moncton	Moncton	46.09454	-64.7965	CA	87467
Montréal	Montreal	45.50884	-73.58781	CA	1600000
Mont-Royal	Mont-Royal	45.51675	-73.64918	CA	18933
Mont-Saint-Hilaire	Mont-Saint-Hilaire	45.56678	-73.19915	CA	15720
Moose Jaw	Moose Jaw	50.40005	-105.53445	CA	32166
Mount Pearl	Mount Pearl	47.51659	-52.78135	CA	24671
Nanaimo	Nanaimo	49.16638	-123.94003	CA	84905
New Glasgow	New Glasgow	45.58344	-62.64863	CA	20322
Newmarket	Newmarket	44.05011	-79.46631	CA	74295
New Westminster	New Westminster	49.20678	-122.91092	CA	58549
Niagara Falls	Niagara Falls	43.10012	-79.06627	CA	82000
Norfolk County	Norfolk County	42.8334	-80.38297	CA	60847
North Battleford	North Battleford	52.77972	-108.2967	CA	19440
North Bay	North Bay	46.3168	-79.46633	CA	50170
North Cowichan	North Cowichan	48.84133	-123.68596	CA	32272
North Vancouver	North Vancouver	49.31636	-123.06934	CA	48000
North York	North York	43.76681	-79.4163	CA	636000
Oak Bay	Oak Bay	48.44964	-123.3026	CA	18015
Oakville	Oakville	43.45011	-79.68292	CA	165697
Orangeville	Orangeville	43.9168	-80.09967	CA	32640
Orillia	Orillia	44.60868	-79.42068	CA	30178
Oshawa	Oshawa	43.90012	-78.84957	CA	247989
Ottawa	Ottawa	45.41117	-75.69812	CA	812129
Owen Sound	Owen Sound	44.56717	-80.94349	CA	22625
Parksville	Parksville	49.31947	-124.31575	CA	21150
Pembroke	Pembroke	45.81681	-77.11616	CA	15551
Penticton	Penticton	49.48062	-119.58584	CA	37721
Petawawa	Petawawa	45.89452	-77.28007	CA	15988
Peterborough	Peterborough	44.30012	-78.31623	CA	75877
Pickering	Pickering	43.90012	-79.13289	CA	87838
Pitt Meadows	Pitt Meadows	49.22119	-122.68965	CA	17410
Pointe-Claire	Pointe-Claire	45.44868	-73.81669	CA	30161
Port Alberni	Port Alberni	49.24133	-124.8028	CA	21282
Port Colborne	Port Colborne	42.90012	-79.23288	CA	18599
Port Moody	Port Moody	49.28297	-122.85263	CA	27512
Prince Albert	Prince Albert	53.20008	-105.76772	CA	34609
Prince Edward	Prince Edward	44.00012	-77.24946	CA	25496
Prince George	Prince George	53.9166	-122.75301	CA	65558
Quinte West	Quinte West	44.18342	-77.56618	CA	42697
Rayside-Balfour	Rayside-Balfour	46.60873	-81.20763	CA	16050
Red Deer	Red Deer	52.26682	-113.802	CA	73593
Regina	Regina	50.45008	-104.6178	CA	176183
Repentigny	Repentigny	45.74222	-73.45008	CA	76237
Richmond	Richmond	49.17003	-123.13683	CA	182000
Richmond Hill	Richmond Hill	43.87111	-79.43725	CA	185541
Rouyn-Noranda	Rouyn-Noranda	48.23656	-79.02311	CA	24023
Saguenay	Saguenay	48.41675	-71.06573	CA	143692
Saint-Basile-le-Grand	Saint-Basile-le-Grand	45.53338	-73.28246	CA	15605
Saint-Bruno-de-Montarville	Saint-Bruno-de-Montarville	45.53341	-73.34916	CA	24388
Saint-Constant	Saint-Constant	45.36678	-73.56588	CA	23957
Sainte-Catherine	Sainte-Catherine	46.31836	-72.56632	CA	16211
Sainte-Julie	Sainte-Julie	45.58338	-73.33246	CA	29019
Sainte-Thérèse	Sainte-Therese	45.63922	-73.82757	CA	25224
Saint-Eustache	Saint-Eustache	45.565	-73.90554	CA	42062
Saint-Hyacinthe	Saint-Hyacinthe	45.63076	-72.95699	CA	50326
Saint-Jean-sur-Richelieu	Saint-Jean-sur-Richelieu	45.30713	-73.26259	CA	71613
Saint-Jérôme	Saint-Jerome	45.78036	-74.00365	CA	54948
Saint John	Saint John	45.27271	-66.06766	CA	87857
Saint-Laurent	Saint-Laurent	45.50008	-73.66585	CA	77391
Saint-Lazare	Saint-Lazare	45.40008	-74.13256	CA	17016
Saint-Léonard	Saint-Leonard	45.58773	-73.59501	CA	73423
Salaberry-de-Valleyfield	Salaberry-de-Valleyfield	45.25008	-74.13253	CA	38662
Salmon Arm	Salmon Arm	50.6998	-119.30237	CA	16205
Sarnia	Sarnia	42.97866	-82.40407	CA	82998
Saskatoon	Saskatoon	52.11679	-106.63452	CA	198958
Sault Ste. Marie	Sault Ste. Marie	46.51677	-84.33325	CA	74948
Sept-Îles	Sept-Iles	50.20011	-66.38208	CA	22582
Shawinigan	Shawinigan	46.56675	-72.74913	CA	49161
Sherbrooke	Sherbrooke	45.40008	-71.89908	CA	129447
Sherwood Park	Sherwood Park	53.51684	-113.3187	CA	55063
Sorel-Tracy	Sorel-Tracy	46.03336	-73.11585	CA	33591
Spruce Grove	Spruce Grove	53.53344	-113.91874	CA	17767
St. Albert	St. Albert	53.63344	-113.63533	CA	57719
St. Catharines	St. Catharines	43.17126	-79.24267	CA	131989
Stratford	Stratford	43.36679	-80.94972	CA	30233
St. Thomas	St. Thomas	42.77361	-81.18038	CA	36110
Surrey	Surrey	49.10635	-122.82509	CA	394976
Terrace	Terrace	54.51634	-128.60345	CA	19443
Terrebonne	Terrebonne	45.70004	-73.64732	CA	94703
Thorold	Thorold	43.11682	-79.19958	CA	18224
Thunder Bay	Thunder Bay	48.38202	-89.25018	CA	99334
Timmins	Timmins	48.46686	-81.33312	CA	42997
Toronto	Toronto	43.70011	-79.4163	CA	2600000
Trois-Rivières	Trois-Rivieres	46.34515	-72.5477	CA	119693
Truro	Truro	45.36685	-63.26538	CA	20650
Val-d'Or	Val-d'Or	48.0974	-77.79737	CA	31123
Vancouver	Vancouver	49.24966	-123.11934	CA	600000
Varennes	Varennes	45.68338	-73.43246	CA	20950
Vaudreuil-Dorion	Vaudreuil-Dorion	45.40008	-74.03251	CA	25789
Vaughan	Vaughan	43.8361	-79.49827	CA	238866
Vernon	Vernon	50.26729	-119.27337	CA	47274
Victoria	Victoria	48.43294	-123.3693	CA	289625
Victoriaville	Victoriaville	46.05007	-71.96579	CA	34426
Waterloo	Waterloo	43.4668	-80.51639	CA	97475
Welland	Welland	42.98342	-79.24958	CA	50331
West End	West End	49.28333	-123.13333	CA	44560
Westmount	Westmount	45.48341	-73.59918	CA	20494
Whitehorse	Whitehorse	60.71611	-135.05375	CA	23272
White Rock	White Rock	49.01636	-122.8026	CA	66450
Windsor	Windsor	42.30008	-83.01654	CA	278013
Winnipeg	Winnipeg	49.8844	-97.14704	CA	632063
Woodstock	Woodstock	43.13339	-80.7497	CA	33892
Yellowknife	Yellowknife	62.456	-114.35255	CA	15865
Yorkton	Yorkton	51.2167	-102.46766	CA	15669
Halifax	Halifax	44.64533	-63.57239	CA	359111
St. John's	St. John's	47.56494	-52.70931	CA	99182
Québec	Quebec	46.81228	-71.21454	CA	528595
Lévis	Levis	46.80326	-71.17793	CA	126396
Rimouski	Rimouski	48.44879	-68.52396	CA	42240
Rivière-du-Loup	Riviere-du-Loup	47.82699	-69.54243	CA	18586
Sydney	Sydney	46.1351	-60.1831	CA	105968
L'Ancienne-Lorette	L'Ancienne-Lorette	46.79392	-71.35191	CA	16516
Edmundston	Edmundston	47.3737	-68.32512	CA	16643
Thetford-Mines	Thetford-Mines	46.09371	-71.30539	CA	25704
Scarborough	Scarborough	43.77223	-79.25666	CA	600000
Cole Harbour	Cole Harbour	44.67244	-63.47506	CA	20000
Okanagan	Okanagan	50.36386	-119.34997	CA	297601
West Kelowna	West Kelowna	49.8625	-119.58333	CA	28793
Bellechasse Regional County Municipality	Bellechasse Regional County Municipality	46.66667	-70.71667	CA	29570
Jonquière	Jonquiere	48.41648	-71.24884	CA	54842
Saint-Augustin-de-Desmaures	Saint-Augustin-de-Desmaures	46.74064	-71.45131	CA	17281
Ladner	Ladner	49.08938	-123.08241	CA	200000
Walnut Grove	Walnut Grove	49.16473	-122.64042	CA	25683
Ancaster	Ancaster	43.21806	-79.98716	CA	33232
West Vancouver	West Vancouver	49.36672	-123.16652	CA	42694
Willowdale	Willowdale	43.76672	-79.39909	CA	79440
Lower Sacvkille	Lower Sacvkille	44.77599	-63.67865	CA	21379
West Island	West Island	-12.15681	96.82251	CC	120
Yangambi	Yangambi	0.76755	24.43973	CD	35531
Watsa	Watsa	3.03716	29.53551	CD	24516
Wamba	Wamba	2.14838	27.99466	CD	17373
Uvira	Uvira	-3.39534	29.13779	CD	170391
Tshikapa	Tshikapa	-6.41621	20.79995	CD	267462
Sake	Sake	-1.57386	29.04339	CD	17151
Mwene-Ditu	Mwene-Ditu	-7.00906	23.45278	CD	189177
Mweka	Mweka	-4.85187	21.5595	CD	50675
Mbuji-Mayi	Mbuji-Mayi	-6.13603	23.58979	CD	874761
Lusambo	Lusambo	-4.97503	23.44391	CD	41416
Luebo	Luebo	-5.35218	21.42192	CD	35183
Lubao	Lubao	-5.38771	25.74885	CD	43068
Lodja	Lodja	-3.52105	23.6005	CD	68244
Lisala	Lisala	2.15127	21.51672	CD	70087
Kongolo	Kongolo	-5.38532	27.00029	CD	31943
Kisangani	Kisangani	0.51528	25.19099	CD	539158
Kindu	Kindu	-2.94373	25.92237	CD	135698
Kasongo	Kasongo	-4.42741	26.66656	CD	55118
Kananga	Kananga	-5.89624	22.41659	CD	463546
Kampene	Kampene	-3.59678	26.66715	CD	37034
Kamina	Kamina	-8.73508	24.99798	CD	73557
Kalemie	Kalemie	-5.94749	29.19471	CD	146974
Kabinda	Kabinda	-6.13791	24.48179	CD	59004
Kabare	Kabare	-2.49682	28.79081	CD	37034
Kabalo	Kabalo	-6.05255	26.9143	CD	29833
Isiro	Isiro	2.77391	27.61603	CD	127076
Ilebo	Ilebo	-4.33111	20.58638	CD	107093
Goma	Goma	-1.67409	29.22845	CD	144124
Gbadolite	Gbadolite	4.279	21.00284	CD	50493
Gandajika	Gandajika	-6.74504	23.95328	CD	154425
Demba	Demba	-5.49573	22.26962	CD	22263
Butembo	Butembo	0.14164	29.29117	CD	154621
Buta	Buta	2.78582	24.72997	CD	50130
Businga	Businga	3.33863	20.88577	CD	28919
Bunia	Bunia	1.55941	30.25224	CD	96764
Bumba	Bumba	2.18771	22.46827	CD	95520
Bukavu	Bukavu	-2.49077	28.84281	CD	225389
Bukama	Bukama	-9.20443	25.85475	CD	38770
Bondo	Bondo	3.81461	23.68665	CD	17860
Boende	Boende	-0.28163	20.88053	CD	32091
Beni	Beni	0.49113	29.47306	CD	89648
Basoko	Basoko	1.23909	23.61598	CD	43709
Aketi	Aketi	2.73877	23.78326	CD	35161
Lubumbashi	Lubumbashi	-11.66089	27.47938	CD	1373770
Likasi	Likasi	-10.98303	26.7384	CD	422414
Kolwezi	Kolwezi	-10.71484	25.46674	CD	418000
Kipushi	Kipushi	-11.76097	27.25135	CD	62332
Kambove	Kambove	-10.87352	26.59746	CD	36702
Tshela	Tshela	-4.99707	12.9484	CD	38845
Nioki	Nioki	-2.72037	17.69001	CD	40695
Mushie	Mushie	-3.01728	16.92238	CD	33062
Mbanza-Ngungu	Mbanza-Ngungu	-5.25837	14.85838	CD	86356
Mbandaka	Mbandaka	0.04865	18.26034	CD	184185
Matadi	Matadi	-5.79949	13.44068	CD	180109
Mangai	Mangai	-4.02328	19.53385	CD	37188
Libenge	Libenge	3.65332	18.63566	CD	27053
Kinshasa	Kinshasa	-4.32758	15.31357	CD	7785965
Kikwit	Kikwit	-5.04098	18.81619	CD	186991
Kasongo-Lunda	Kasongo-Lunda	-6.47833	16.81735	CD	20060
Kasangulu	Kasangulu	-4.5833	15.16554	CD	27961
Inongo	Inongo	-1.9275	18.2881	CD	40113
Gemena	Gemena	3.25651	19.77234	CD	117639
Bulungu	Bulungu	-4.54437	18.60364	CD	48344
Bolobo	Bolobo	-2.158	16.23249	CD	27862
Bandundu	Bandundu	-3.31687	17.38063	CD	118211
Masina	Masina	-4.38361	15.39139	CD	485167
Mobaye	Mobaye	4.31902	21.17861	CF	19431
Ippy	Ippy	6.26793	21.22468	CF	16571
Bria	Bria	6.54233	21.98633	CF	29027
Bangassou	Bangassou	4.74132	22.81838	CF	24361
Bambari	Bambari	5.76795	20.67565	CF	32547
Sibut	Sibut	5.71801	19.07389	CF	34267
Paoua	Paoua	7.24269	16.44059	CF	18441
Nola	Nola	3.52494	16.04583	CF	26809
Mbaïki	Mbaiki	3.86781	17.98923	CF	67132
Kaga Bandoro	Kaga Bandoro	6.98961	19.18744	CF	56520
Damara	Damara	4.96075	18.7035	CF	20093
Carnot	Carnot	4.94273	15.87735	CF	38071
Bozoum	Bozoum	6.31933	16.37992	CF	40201
Bouar	Bouar	5.93404	15.59599	CF	28581
Bossangoa	Bossangoa	6.49263	17.45518	CF	27428
Boda	Boda	4.31887	17.46953	CF	16655
Bimbo	Bimbo	4.25671	18.41583	CF	129655
Berbérati	Berberati	4.26116	15.79216	CF	61815
Batangafo	Batangafo	7.30082	18.2833	CF	15310
Bangui	Bangui	4.36122	18.55496	CF	542393
Sibiti	Sibiti	-3.68192	13.34985	CG	19089
Pointe-Noire	Pointe-Noire	-4.77609	11.86352	CG	659084
Owando	Owando	-0.48193	15.89988	CG	23952
Ouésso	Ouesso	1.61361	16.05167	CG	23915
